Make,Year,Engine Fuel Type,Engine Cylinders,Vehicle Style,highway MPG,city mpg,MSRP,Transmission Type_AUTOMATED_MANUAL,Transmission Type_AUTOMATIC,Transmission Type_DIRECT_DRIVE,Transmission Type_MANUAL,Transmission Type_UNKNOWN,Vehicle Size_Compact,Vehicle Size_Large,Vehicle Size_Midsize,Driven_Wheels_all wheel drive,Driven_Wheels_four wheel drive,Driven_Wheels_front wheel drive,Driven_Wheels_rear wheel drive
31,3,9,3,15,0.05367231638418079,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
31,3,9,3,8,0.062146892655367235,0.12408759124087591,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,3,0,2,14,0.0847457627118644,0.1678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,3,9,3,6,0.059322033898305086,0.10218978102189781,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
31,3,9,3,14,0.062146892655367235,0.12408759124087591,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,3,0,3,14,0.062146892655367235,0.13138686131386862,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31,3,9,3,14,0.05367231638418079,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
31,3,9,3,14,0.06497175141242938,0.12408759124087591,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,3,9,3,14,0.05084745762711865,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32,7,9,3,0,0.06497175141242938,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,7,9,3,0,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,7,9,3,0,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32,8,9,3,0,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32,8,9,3,0,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,8,9,3,0,0.06497175141242938,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,9,9,3,0,0.06497175141242938,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
32,9,9,3,0,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
32,9,9,3,0,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10,25,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,25,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,25,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,25,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,25,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,26,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,26,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,26,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,26,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,26,9,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,26,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,27,9,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,27,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,27,9,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,27,9,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10,12,8,3,14,0.06779661016949153,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,12,8,3,14,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,13,8,3,14,0.07062146892655367,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,13,9,3,14,0.07062146892655367,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,14,9,3,14,0.07062146892655367,0.11678832116788321,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10,14,8,3,14,0.07062146892655367,0.11678832116788321,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33,4,9,3,6,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,4,9,3,8,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,4,9,3,0,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,4,9,3,8,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,5,9,3,8,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,5,9,3,8,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,5,9,3,8,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,5,9,3,6,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,6,9,3,8,0.062146892655367235,0.11678832116788321,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,6,9,3,8,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,6,9,3,6,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,6,9,3,8,0.062146892655367235,0.12408759124087591,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,2,9,1,0,0.09322033898305085,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,9,1,0,0.09322033898305085,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,9,1,0,0.0903954802259887,0.17518248175182483,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,4,9,1,0,0.09322033898305085,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
31,0,0,3,14,0.06497175141242938,0.1386861313868613,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31,0,0,3,14,0.06497175141242938,0.1386861313868613,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31,1,0,3,14,0.06497175141242938,0.1386861313868613,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
31,1,0,3,14,0.06497175141242938,0.1386861313868613,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,8,0.06779661016949153,0.12408759124087591,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,8,0.06779661016949153,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,8,0.07062146892655367,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,8,0.07062146892655367,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,8,0.07062146892655367,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,8,0.06779661016949153,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,8,0.07062146892655367,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,8,0.07062146892655367,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,17,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,8,0.06779661016949153,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,8,0.06779661016949153,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,8,0.07062146892655367,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,8,0.07062146892655367,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,8,0.07062146892655367,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,8,0.07062146892655367,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,8,0.06779661016949153,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,8,0.07062146892655367,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,18,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,19,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,19,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,19,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,19,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,19,9,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,19,9,3,6,0.06497175141242938,0.12408759124087591,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,12,8,4,6,0.0423728813559322,0.072992700729927,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,12,8,4,8,0.0423728813559322,0.072992700729927,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,12,8,4,8,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,12,8,4,6,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,13,8,4,6,0.0423728813559322,0.072992700729927,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,13,8,4,8,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,13,8,4,8,0.0423728813559322,0.072992700729927,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,13,8,4,6,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,14,8,4,8,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,14,8,4,8,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,14,8,4,8,0.0423728813559322,0.072992700729927,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,14,8,4,6,0.0423728813559322,0.072992700729927,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,14,8,4,6,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,25,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,26,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.13138686131386862,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,6,0.06779661016949153,0.12408759124087591,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.13138686131386862,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,6,0.07062146892655367,0.13138686131386862,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,27,8,3,8,0.07344632768361582,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
29,25,9,1,14,0.10451977401129943,0.18248175182481752,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,25,9,1,14,0.11016949152542373,0.20437956204379562,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,25,9,1,14,0.11581920903954802,0.21897810218978103,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,25,9,1,14,0.11581920903954802,0.2116788321167883,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
