Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Vehicle Style,highway MPG,city mpg,MSRP,Vehicle Size_Compact,Vehicle Size_Large,Vehicle Size_Midsize,Driven_Wheels_all wheel drive,Driven_Wheels_front wheel drive,Driven_Wheels_rear wheel drive,Number of Doors_2,Number of Doors_3,Number of Doors_4,Transmission Type_AUTOMATED_MANUAL,Transmission Type_AUTOMATIC,Transmission Type_DIRECT_DRIVE,Transmission Type_MANUAL,Transmission Type_UNKNOWN
4,26,8,0.3196803196803197,3,14,0.09322033898305085,0.16058394160583941,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,7,0.24775224775224775,1,14,0.096045197740113,0.1678832116788321,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,7,0.1798201798201798,1,14,0.096045197740113,0.1678832116788321,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,7,0.1798201798201798,1,14,0.09887005649717515,0.1678832116788321,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,7,0.24775224775224775,1,14,0.09322033898305085,0.1678832116788321,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,0,0.1798201798201798,1,14,0.11299435028248588,0.21897810218978103,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,7,0.24775224775224775,1,15,0.09322033898305085,0.1678832116788321,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,0,0.1798201798201798,1,14,0.11864406779661017,0.23357664233576642,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,7,0.3196803196803197,3,14,0.08757062146892655,0.15328467153284672,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,7,0.3196803196803197,3,14,0.0903954802259887,0.15328467153284672,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4,27,0,0.1798201798201798,1,15,0.11299435028248588,0.21897810218978103,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,9,0.17682317682317683,3,14,0.05367231638418079,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,9,0.17682317682317683,3,15,0.05649717514124294,0.10948905109489052,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,9,0.15784215784215785,3,14,0.062146892655367235,0.12408759124087591,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,9,0.17682317682317683,3,14,0.05649717514124294,0.10948905109489052,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,9,0.17682317682317683,3,15,0.05084745762711865,0.10948905109489052,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,9,0.17682317682317683,3,14,0.062146892655367235,0.11678832116788321,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,9,0.17682317682317683,3,14,0.05367231638418079,0.10948905109489052,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,9,0.22777222777222778,3,6,0.059322033898305086,0.10218978102189781,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,1,9,0.21678321678321677,3,8,0.062146892655367235,0.10948905109489052,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,1,0,0.12087912087912088,2,14,0.0847457627118644,0.1678832116788321,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,2,0,0.12087912087912088,2,14,0.08192090395480225,0.1678832116788321,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,2,9,0.22777222777222778,3,14,0.0480225988700565,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,2,9,0.22777222777222778,3,6,0.059322033898305086,0.10948905109489052,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,2,9,0.17682317682317683,3,14,0.05367231638418079,0.10948905109489052,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,2,9,0.17682317682317683,3,15,0.05649717514124294,0.10948905109489052,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,2,9,0.21678321678321677,3,8,0.059322033898305086,0.10948905109489052,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,2,9,0.17682317682317683,3,14,0.062146892655367235,0.11678832116788321,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,2,0,0.14785214785214784,3,14,0.062146892655367235,0.13138686131386862,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,2,9,0.17682317682317683,3,15,0.05084745762711865,0.10948905109489052,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,2,9,0.15784215784215785,3,14,0.06497175141242938,0.13138686131386862,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,3,9,0.17682317682317683,3,15,0.05367231638418079,0.10948905109489052,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,3,9,0.21678321678321677,3,8,0.062146892655367235,0.12408759124087591,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
31,3,0,0.12087912087912088,2,14,0.0847457627118644,0.1678832116788321,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,3,9,0.22777222777222778,3,6,0.059322033898305086,0.10218978102189781,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,3,9,0.21678321678321677,3,14,0.062146892655367235,0.12408759124087591,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,3,0,0.14785214785214784,3,14,0.062146892655367235,0.13138686131386862,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,3,9,0.17682317682317683,3,14,0.05367231638418079,0.10948905109489052,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,3,9,0.1938061938061938,3,14,0.06497175141242938,0.12408759124087591,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,3,9,0.22777222777222778,3,14,0.05084745762711865,0.10218978102189781,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,7,9,0.2177822177822178,3,0,0.06497175141242938,0.12408759124087591,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,7,9,0.16083916083916083,3,0,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,7,9,0.3196803196803197,3,0,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,8,9,0.3196803196803197,3,0,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,8,9,0.16083916083916083,3,0,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,8,9,0.2177822177822178,3,0,0.06497175141242938,0.12408759124087591,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,9,9,0.2177822177822178,3,0,0.06497175141242938,0.12408759124087591,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,9,9,0.3196803196803197,3,0,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,9,9,0.16083916083916083,3,0,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,25,9,0.2997002997002997,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,0.2917082917082917,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,0.2917082917082917,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,0.2997002997002997,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,0.2917082917082917,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,25,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2997002997002997,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2997002997002997,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2917082917082917,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2997002997002997,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2917082917082917,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2917082917082917,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2917082917082917,3,14,0.08757062146892655,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2997002997002997,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,26,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2997002997002997,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2917082917082917,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2997002997002997,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2997002997002997,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2917082917082917,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2917082917082917,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2917082917082917,3,14,0.07627118644067797,0.13138686131386862,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,27,9,0.2997002997002997,3,14,0.0847457627118644,0.1386861313868613,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,12,8,0.24975024975024976,3,14,0.06779661016949153,0.11678832116788321,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,12,8,0.24975024975024976,3,14,0.06779661016949153,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,13,8,0.2547452547452547,3,14,0.07062146892655367,0.11678832116788321,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,13,9,0.24975024975024976,3,14,0.07062146892655367,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,14,9,0.24975024975024976,3,14,0.07062146892655367,0.11678832116788321,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10,14,8,0.2547452547452547,3,14,0.07062146892655367,0.11678832116788321,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,4,9,0.2217782217782218,3,6,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,4,9,0.2217782217782218,3,8,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,4,9,0.2997002997002997,3,0,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,4,9,0.2217782217782218,3,8,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,5,9,0.2997002997002997,3,8,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,5,9,0.2217782217782218,3,8,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,5,9,0.2217782217782218,3,8,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,5,9,0.2217782217782218,3,6,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,6,9,0.2997002997002997,3,8,0.062146892655367235,0.11678832116788321,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,6,9,0.2217782217782218,3,8,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,6,9,0.2217782217782218,3,6,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,6,9,0.2217782217782218,3,8,0.062146892655367235,0.12408759124087591,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,2,9,0.08191808191808192,1,0,0.09322033898305085,0.18248175182481752,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,9,0.08191808191808192,1,0,0.09322033898305085,0.18248175182481752,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,3,9,0.08191808191808192,1,0,0.0903954802259887,0.17518248175182483,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,4,9,0.08191808191808192,1,0,0.09322033898305085,0.18248175182481752,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,0,0,0.13386613386613386,3,14,0.06497175141242938,0.1386861313868613,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,0,0,0.13386613386613386,3,14,0.06497175141242938,0.1386861313868613,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,0,0.13386613386613386,3,14,0.06497175141242938,0.1386861313868613,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,1,0,0.13386613386613386,3,14,0.06497175141242938,0.1386861313868613,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,17,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,17,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,17,9,0.30569430569430567,3,8,0.06779661016949153,0.12408759124087591,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,17,9,0.30569430569430567,3,8,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,17,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,17,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,17,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,17,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,17,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,17,9,0.30569430569430567,3,8,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,17,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,17,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,17,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,17,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,18,9,0.30569430569430567,3,8,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,18,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,18,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,18,9,0.30569430569430567,3,8,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,18,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,18,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,18,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,18,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,18,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,18,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,18,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,18,9,0.30569430569430567,3,8,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,18,9,0.30569430569430567,3,8,0.07062146892655367,0.13138686131386862,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,18,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,19,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,19,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,19,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,19,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,19,9,0.30569430569430567,3,6,0.06779661016949153,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,19,9,0.30569430569430567,3,6,0.06497175141242938,0.12408759124087591,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,12,8,0.3996003996003996,4,6,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,12,8,0.3996003996003996,4,8,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13,12,8,0.3996003996003996,4,8,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13,12,8,0.3996003996003996,4,6,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13,13,8,0.3996003996003996,4,6,0.0423728813559322,0.072992700729927,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
